"t","x","y","z"
1.258883588E1,5.892047424E0,1.983225861E0,2.857857056E0
1.259891287E1,5.366640015E0,1.683698730E0,2.930007019E0
1.260898887E1,5.288951569E0,1.285227356E0,3.079096985E0
1.261906488E1,5.661975861E0,1.093476105E0,3.281027069E0
1.262914187E1,6.590644684E0,8.671467590E-1,3.445984039E0
1.263921787E1,7.599396973E0,6.976991272E-1,3.641926575E0
1.264929388E1,8.297545166E0,7.795788574E-1,3.682791595E0
1.265937087E1,8.810528412E0,6.629713440E-1,3.755240936E0
1.266944687E1,9.051826630E0,5.351371765E-1,3.793710938E0
1.267952287E1,9.004075928E0,3.468287659E-1,3.821553040E0
1.268959988E1,8.820407867E0,1.740879822E-1,3.849544830E0
1.269967587E1,8.552614746E0,1.061293030E-1,3.896547089E0
1.270975187E1,8.204738159E0,1.166075134E-1,3.881578217E0
1.271982888E1,8.016280060E0,3.050656128E-1,3.837719421E0
1.272990487E1,8.020022278E0,6.319857788E-1,3.545227661E0
1.273998087E1,8.091573486E0,8.743318176E-1,3.276835785E0
1.275005788E1,8.252189484E0,9.575587463E-1,3.193159790E0
1.276013388E1,8.468639374E0,1.036893768E0,3.279679871E0
1.277020987E1,8.818461914E0,8.400531006E-1,3.700454865E0
1.278028688E1,9.133107605E0,2.239343262E-1,4.460125122E0
1.279036288E1,9.334289246E0,-7.234455872E-1,5.392685852E0
1.280043888E1,9.537416840E0,-1.889820099E0,6.190227356E0
1.281051587E1,9.831405487E0,-3.000809784E0,6.718329163E0
1.282059188E1,1.010563522E1,-3.880530396E0,6.788233795E0
1.283066788E1,1.015188904E1,-4.248016205E0,6.651268616E0
1.284074487E1,9.829758911E0,-3.960763550E0,6.484814758E0
1.285082087E1,9.278155975E0,-3.173999634E0,6.114484863E0
1.286089675E1,9.348659363E0,-2.206860809E0,5.359454956E0
1.287097375E1,1.021146515E1,-1.573378143E0,4.557422791E0
1.288104975E1,1.119132751E1,-7.656578064E-1,3.949087830E0
1.289112575E1,1.256038055E1,8.981323242E-1,3.900588684E0
1.290120275E1,1.490046432E1,2.025587769E0,2.874921570E0
1.291127875E1,1.731060242E1,2.814597015E0,1.905537415E-1
1.292135475E1,1.900238434E1,3.228186951E0,-2.305056610E0
1.293143175E1,2.002161484E1,3.429518280E0,-2.362686768E0
1.294150775E1,1.968750961E1,3.246898041E0,-8.045768738E-1
1.295158375E1,1.578647186E1,1.576521606E0,5.306465149E-1
1.296166075E1,1.223645416E1,-7.179071045E-1,1.826801147E0
1.297173675E1,9.501940613E0,-2.129920807E0,2.042053528E0
1.298181275E1,7.231911163E0,-2.992576904E0,1.207389221E0
1.299188975E1,5.343587952E0,-3.276686096E0,5.382806396E-1
1.300196575E1,3.826792145E0,-2.995570679E0,6.358776855E-1
1.301204175E1,2.778671722E0,-1.819017334E0,1.377884674E0
1.302211875E1,3.219505005E0,-1.044827271E-1,2.646646271E0
1.303219475E1,4.833748169E0,9.036708069E-1,3.051254883E0
1.304227075E1,6.740333405E0,1.611997833E0,2.732567596E0
1.305234775E1,8.407266998E0,2.300116882E0,2.175126801E0
1.306242375E1,9.402696991E0,2.220033417E0,1.728455658E0
1.307249975E1,9.530082092E0,8.494834900E-1,1.861977997E0
1.308257675E1,9.615254974E0,-1.098565521E0,2.417173462E0
1.309265275E1,1.015578094E1,-2.194436646E0,3.061583405E0
1.310272875E1,1.039213943E1,-2.383343811E0,3.116668854E0
1.311280575E1,1.026280838E1,-2.361788635E0,2.798430634E0
1.312288175E1,9.779912567E0,-2.137405243E0,2.535876617E0
1.313295775E1,9.060658264E0,-1.847458191E0,2.577490082E0
1.314303475E1,8.179141388E0,-1.872007141E0,2.889890442E0
1.315311075E1,7.515870667E0,-1.796264648E0,3.266507263E0
1.316318675E1,6.937024384E0,-1.731449432E0,3.108435974E0
1.317326375E1,6.594536591E0,-1.723665619E0,2.920127563E0
1.318333975E1,6.639143829E0,-1.655407562E0,3.222648468E0
1.319341575E1,6.726412354E0,-1.853146362E0,3.360960846E0
1.320349275E1,6.861431580E0,-2.175875244E0,3.478765869E0
1.321356875E1,7.187603302E0,-2.372416534E0,3.586691437E0
1.322364475E1,7.469766541E0,-2.406695251E0,3.680396576E0
1.323372175E1,7.709867249E0,-2.332749023E0,3.874093781E0
1.324379775E1,7.736661530E0,-2.122586060E0,3.938759308E0
1.325387375E1,7.710765381E0,-1.747765503E0,3.967649231E0
1.326395075E1,7.665559387E0,-1.418450317E0,4.111949158E0
1.327402675E1,7.582482147E0,-1.153351593E0,4.339775391E0
1.328410275E1,7.553442535E0,-9.413923645E-1,4.474345551E0
1.329417975E1,7.565417633E0,-8.930429077E-1,4.400399323E0
1.330425575E1,7.568112030E0,-8.780740356E-1,4.376000061E0
1.331433175E1,7.583080902E0,-7.685018921E-1,4.518354034E0
1.332440875E1,7.657176819E0,-7.408094788E-1,4.665797424E0
1.333448475E1,7.826923828E0,-9.668394470E-1,4.688999176E0
1.334456075E1,8.089627533E0,-1.354533234E0,4.665348358E0
1.335463775E1,8.358019409E0,-1.654060364E0,4.786895599E0
1.336471375E1,8.615633698E0,-1.979333954E0,5.110971680E0
1.337478975E1,8.794212341E0,-2.199675751E0,5.473667450E0
1.338486675E1,8.952732697E0,-2.106868744E0,5.793701935E0
1.339494275E1,9.012757874E0,-1.912872162E0,6.097270660E0
1.340501875E1,8.943601685E0,-1.680555267E0,6.477629700E0
1.341509575E1,8.727600861E0,-1.598675537E0,6.830895081E0
1.342517175E1,8.584199066E0,-1.582958221E0,7.094347229E0
1.343524775E1,8.689130859E0,-1.668729858E0,7.070546722E0
1.344532475E1,9.422156525E0,-1.264869690E0,6.919211426E0
1.345540075E1,1.079225739E1,-3.209326172E-1,5.911357269E0
1.346547675E1,1.304986267E1,-3.604504395E-1,4.421355743E0
1.347555375E1,1.581266739E1,-1.205892334E0,3.126847687E0
1.348562975E1,1.810515015E1,-1.893412628E0,1.601669312E0
1.349570575E1,1.958587097E1,-3.190914459E0,5.210664368E-1
1.350578275E1,1.976669495E1,-4.359234924E0,1.181493073E0
1.351585875E1,1.758573029E1,-4.115841064E0,1.154100037E0
1.352593475E1,1.432655777E1,-2.605182495E0,1.413660278E0
1.353601175E1,1.131077911E1,-9.604028320E-1,1.633253632E0
1.354608775E1,8.773555298E0,2.380050659E-1,8.643026733E-1
1.355616375E1,6.993756409E0,1.421893158E0,3.644920349E-1
1.356624075E1,5.744903412E0,2.407892761E0,1.889071655E-1
1.357631675E1,4.658013611E0,3.168161774E0,2.742297363E-1
1.358639275E1,3.472179565E0,3.341501312E0,8.669970703E-1
1.359646975E1,2.360142059E0,2.092498627E0,1.913919983E0
1.360654575E1,2.389780426E0,-4.520599365E-1,3.067271576E0
1.361662175E1,3.828289032E0,-2.697989502E0,3.616778870E0
1.362669875E1,5.835165710E0,-4.435276794E0,3.699257355E0
1.363677475E1,8.326734467E0,-5.425018616E0,3.226989441E0
1.364685175E1,1.076695999E1,-5.384303284E0,2.512824554E0
1.365692775E1,1.266830612E1,-4.763843536E0,2.733166351E0
1.366700375E1,1.352946533E1,-3.541186066E0,3.055895233E0
1.367708075E1,1.284703445E1,-1.696272583E0,3.050805817E0
1.368715675E1,1.146615601E1,-1.143621826E-1,3.028951263E0
1.369723275E1,1.018976028E1,8.430468750E-1,2.842888184E0
1.370730975E1,9.150621185E0,1.432670746E0,2.606230316E0
1.371738575E1,8.111182709E0,1.910776520E0,2.399061127E0
1.372746175E1,7.156617737E0,2.291434937E0,2.354304199E0
1.373753875E1,6.473438416E0,2.697390747E0,2.409239960E0
1.374761475E1,6.347101135E0,2.608026581E0,2.734214172E0
1.375769075E1,6.752009125E0,2.162403259E0,2.799927521E0
1.376776775E1,7.447013855E0,1.728006592E0,2.744542694E0
1.377784375E1,8.131091309E0,1.187929688E0,2.985691223E0
1.378791975E1,8.827592926E0,7.399113464E-1,3.244203644E0
1.379799675E1,9.332043915E0,3.622467041E-1,3.424728241E0
1.380807275E1,9.583520966E0,3.308120728E-2,3.572471008E0
1.381814875E1,9.491013336E0,-8.637039185E-2,3.447480927E0
1.382822575E1,9.124874725E0,-7.574249268E-2,3.309318237E0
1.383830175E1,8.667425995E0,-1.579216003E-1,3.581003265E0
1.384837775E1,8.167765045E0,-2.926414490E-1,3.862567749E0
1.385845504E1,7.784561920E0,-3.641926575E-1,3.979923706E0
1.386853104E1,7.705526276E0,-2.838098145E-1,3.930077362E0
1.387860704E1,7.815397797E0,-1.701960754E-1,3.760030975E0
1.388868404E1,7.992329865E0,5.089416504E-2,3.615880737E0
1.389876004E1,8.145162048E0,4.258644104E-1,3.359763336E0
1.390883604E1,8.262667694E0,7.250921631E-1,3.075354767E0
1.391891304E1,8.324788513E0,1.080004120E0,2.766846313E0
1.392898904E1,8.299940186E0,1.392404480E0,2.562371521E0
1.393906504E1,8.179440765E0,1.207089844E0,2.979254608E0
1.394914204E1,7.991282043E0,4.514611816E-1,3.711082764E0
1.395921804E1,7.713759155E0,-4.459226990E-1,4.370012512E0
1.396929404E1,7.509883118E0,-1.223555603E0,5.005590820E0
1.397937104E1,7.407945099E0,-1.775607605E0,5.301824799E0
1.398944704E1,7.916287994E0,-1.881138153E0,5.107379150E0
1.399952304E1,9.169332275E0,-2.010768585E0,5.369783478E0
1.400960004E1,1.164398621E1,-2.421065369E0,4.157604218E0
1.401967604E1,1.452758972E1,-3.025358734E0,1.549278259E-1
1.402975204E1,1.663251251E1,-2.942281494E0,1.094523926E0
1.403982904E1,1.650931870E1,-4.926255798E-1,5.173541565E0
1.404990504E1,1.264031433E1,1.898801422E0,5.017565918E0
1.405998104E1,1.064705933E1,2.137854309E0,4.519850922E0
1.407005804E1,1.031894165E1,1.377136230E0,3.011737061E0
1.408013404E1,1.026610153E1,4.008663940E-1,1.106049957E0
1.409021004E1,9.884395294E0,-4.957690430E-1,2.680924988E-1
1.410028704E1,8.890462189E0,-1.537752228E0,3.773652649E-1
1.411036304E1,7.571405182E0,-2.430046692E0,3.592529297E-1
1.412043904E1,6.483168182E0,-2.832709351E0,6.092330933E-1
1.413051604E1,6.000871124E0,-2.647095337E0,1.276695099E0
1.414059204E1,6.327342224E0,-2.010469208E0,1.906136169E0
1.415066804E1,7.015311584E0,-1.173858948E0,1.977388000E0
1.416074504E1,8.215815125E0,-7.020401001E-2,2.020648041E0
1.417082104E1,9.888736267E0,5.906716919E-1,1.967807922E0
1.418089704E1,1.120135666E1,8.969348145E-1,1.510359192E0
1.419097404E1,1.203123093E1,1.072369995E0,1.326391754E0
1.420105004E1,1.209859085E1,8.740324402E-1,1.437460785E0
1.421112604E1,1.107576782E1,4.150868225E-1,1.489253082E0
1.422120304E1,1.008018814E1,-3.921844482E-2,1.737736359E0
1.423127904E1,9.454489288E0,-5.786965942E-1,2.085612946E0
1.424135504E1,9.057365112E0,-1.101110229E0,2.589614868E0
1.425143204E1,8.959618378E0,-1.483564911E0,3.031795349E0
1.426150804E1,9.115444336E0,-1.676064606E0,3.373534698E0
1.427158404E1,9.359586639E0,-1.521436157E0,3.450923767E0
1.428166104E1,9.456135864E0,-9.360035706E-1,3.108286285E0
1.429173704E1,9.440867615E0,-4.182302856E-1,2.855611725E0
1.430181304E1,9.415121155E0,-1.710942078E-1,2.818937988E0
1.431189004E1,9.487420807E0,-2.409988403E-2,2.849624176E0
1.432196604E1,9.742041321E0,8.352630615E-2,2.798580322E0
1.433204204E1,1.007973907E1,2.784210205E-2,2.752176819E0
1.434211904E1,1.023796005E1,-2.260299683E-1,2.751578064E0
1.435219504E1,1.011955627E1,-4.915777588E-1,2.736010437E0
1.436227104E1,9.899513855E0,-6.459068298E-1,2.755919037E0
1.437234804E1,9.669292603E0,-7.066804504E-1,2.695145416E0
1.438242404E1,9.484277344E0,-7.565267944E-1,2.685265961E0
1.439250104E1,9.295070801E0,-7.575746155E-1,2.771187286E0
1.440257704E1,9.129215698E0,-6.614744568E-1,2.858755188E0
1.441265304E1,8.999884644E0,-5.956114197E-1,2.942880249E0
1.442273004E1,8.924740906E0,-5.628295898E-1,3.009342041E0
1.443280604E1,8.984915771E0,-5.123844910E-1,3.043620758E0
1.444288204E1,9.114246826E0,-4.887336731E-1,3.101101227E0
1.445295904E1,9.332942047E0,-3.990701294E-1,3.167712708E0
1.446303504E1,9.566306763E0,-2.252815247E-1,3.110381927E0
1.447311104E1,9.724078674E0,-3.323089600E-2,3.102747803E0
1.448318804E1,9.738448792E0,7.349716187E-2,3.168760529E0
1.449326404E1,9.646539917E0,1.127156067E-1,3.229683838E0
1.450334004E1,9.526489563E0,1.275347900E-1,3.230132904E0
1.451341704E1,9.417665863E0,7.125183105E-2,3.229683838E0
1.452349304E1,9.299860840E0,-2.604583740E-2,3.202141113E0
1.453356904E1,9.203910370E0,-1.023870850E-1,3.194057922E0
1.454364604E1,9.167685699E0,-1.086740112E-1,3.225193176E0
1.455372204E1,9.191635895E0,-1.058299255E-1,3.256777496E0
1.456379804E1,9.235345001E0,-7.379653931E-2,3.250490570E0
1.457387504E1,9.278605042E0,-5.328918457E-2,3.228636017E0
1.458395104E1,9.283844147E0,-6.421646118E-2,3.204536133E0
1.459402704E1,9.227411499E0,-7.439529419E-2,3.208877106E0
1.460410404E1,9.159003754E0,-6.616241455E-2,3.220852203E0
1.461418004E1,9.082063751E0,-6.735992432E-2,3.251688080E0
1.462425604E1,9.061406708E0,-6.092330933E-2,3.277584229E0
1.463433304E1,9.094338226E0,-4.026626587E-2,3.242706757E0
1.464440904E1,9.160051575E0,-4.984634399E-2,3.184926910E0
1.465448504E1,9.219627686E0,-6.765930176E-2,3.175945587E0
1.466456204E1,9.225465546E0,-8.532257080E-2,3.213667145E0
1.467463804E1,9.212742004E0,-9.864486694E-2,3.250340881E0
1.468471404E1,9.217681732E0,-8.696914673E-2,3.250041504E0
1.469479104E1,9.228908386E0,-2.559677124E-2,3.235821075E0
1.470486704E1,9.239835663E0,7.918533325E-2,3.264710999E0
1.471494304E1,9.262588348E0,1.636097717E-1,3.282973022E0
1.472502004E1,9.285341034E0,2.433938599E-1,3.294648743E0
1.473509604E1,9.282496948E0,2.677931213E-1,3.311264191E0
1.474517204E1,9.277706909E0,2.037263489E-1,3.309916992E0
1.475524904E1,9.281898193E0,1.311273193E-1,3.294349365E0
1.476532504E1,9.256301422E0,8.352630615E-2,3.313359833E0
1.477540104E1,9.212592316E0,2.125579834E-2,3.363505554E0
1.478547804E1,9.178762665E0,-2.065704346E-2,3.430117035E0
1.479555404E1,9.167086945E0,-2.918930054E-2,3.494483185E0
1.480563004E1,9.170978851E0,1.571731567E-2,3.529660034E0
1.481570704E1,9.208550720E0,1.327738953E-1,3.554059296E0
1.482578304E1,9.244625702E0,2.218386841E-1,3.545227661E0
1.483585904E1,9.211993561E0,2.378553772E-1,3.576662292E0
1.484593604E1,9.135502625E0,2.303709412E-1,3.556753693E0
1.485601225E1,9.082812195E0,2.104623413E-1,3.524271240E0
1.486608825E1,9.069938965E0,1.507365417E-1,3.540437622E0
1.487616525E1,9.090895386E0,1.064286804E-1,3.550466766E0
1.488624125E1,9.156159668E0,1.082249451E-1,3.519481201E0
1.489631825E1,9.196875000E0,8.158035278E-2,3.404669952E0
1.490639425E1,9.196276245E0,2.200424194E-2,3.337609406E0
1.491647025E1,9.171727295E0,-1.422042847E-2,3.347638550E0
1.492654725E1,9.177415466E0,-3.936813354E-2,3.387455750E0
1.493662325E1,9.176517334E0,-3.427871704E-2,3.384461975E0
1.494669925E1,9.167236633E0,1.362167358E-2,3.373385010E0
1.495677625E1,9.156309357E0,6.017486572E-2,3.379372559E0
1.496685225E1,9.159901886E0,4.999603271E-2,3.400179291E0
1.497692825E1,9.158105621E0,2.918930054E-2,3.433709564E0
1.498700525E1,9.183403015E0,1.182540894E-2,3.459456024E0
1.499708125E1,9.224417725E0,4.535568237E-2,3.475772095E0
1.500715725E1,9.251062317E0,9.086105347E-2,3.469634857E0
1.501723425E1,9.251212006E0,9.011260986E-2,3.471880188E0
1.502731025E1,9.238488464E0,9.400451660E-2,3.446283417E0
1.503738625E1,9.217232666E0,8.382568359E-2,3.393892365E0
1.504746325E1,9.186396790E0,9.744735718E-2,3.368894348E0
1.505753925E1,9.176217957E0,1.101708984E-1,3.372187500E0
1.506761525E1,9.171577606E0,8.681945801E-2,3.392545166E0
1.507769225E1,9.169032898E0,5.313949585E-2,3.410358124E0
1.508776825E1,9.150172119E0,3.367996216E-2,3.432961121E0
1.509784425E1,9.118587799E0,2.694396973E-2,3.464545441E0
1.510792125E1,9.101373596E0,1.227447510E-2,3.481160889E0
1.511799725E1,9.117539978E0,3.592529297E-2,3.485052795E0
1.512807325E1,9.168434143E0,7.604187012E-2,3.482807465E0
1.513815025E1,9.236991577E0,8.158035278E-2,3.484004974E0
1.514822625E1,9.266779633E0,8.831634521E-2,3.442541199E0
1.515830225E1,9.259594574E0,9.415420532E-2,3.398083649E0
1.516837925E1,9.214538269E0,1.119671631E-1,3.389701080E0
1.517845525E1,9.171128540E0,1.305285645E-1,3.403023376E0
1.518853125E1,9.165889435E0,1.190025330E-1,3.396586761E0
1.519860825E1,9.172326050E0,1.149609375E-1,3.400179291E0
1.520868425E1,9.143735504E0,1.050814819E-1,3.439248047E0
1.521876025E1,9.089248810E0,4.745132446E-2,3.509302368E0
1.522883725E1,9.061706085E0,3.442840576E-3,3.539389801E0
1.523891325E1,9.098379822E0,-8.681945801E-3,3.481160889E0
1.524898925E1,9.139394531E0,8.532257080E-3,3.465144196E0
1.525906625E1,9.183253326E0,5.029541016E-2,3.427123260E0
1.526914225E1,9.256600800E0,6.885681152E-2,3.387306061E0
1.527921825E1,9.283095703E0,7.229965210E-2,3.360661469E0
1.528929525E1,9.252110138E0,6.765930176E-2,3.353177032E0
1.529937125E1,9.220974884E0,8.741821289E-2,3.357068939E0
1.530944725E1,9.183103638E0,1.113684082E-1,3.360811157E0
1.531952425E1,9.178313599E0,1.050814819E-1,3.394790497E0
1.532960025E1,9.183852081E0,9.385482788E-2,3.405119019E0
1.533967725E1,9.211993561E0,6.496490479E-2,3.411106567E0
1.534975325E1,9.206604767E0,5.014572144E-2,3.394042053E0
1.535982925E1,9.196725311E0,4.700225830E-2,3.370690613E0
1.536990625E1,9.193731537E0,5.119354248E-2,3.388054504E0
1.537998225E1,9.182055817E0,3.966751099E-2,3.413651276E0
1.539005825E1,9.173523560E0,3.442840576E-2,3.417094116E0
1.540013525E1,9.180259552E0,4.790039063E-2,3.410058746E0
1.541021125E1,9.184301147E0,5.089416504E-2,3.383114777E0
1.542028725E1,9.195827179E0,4.999603271E-2,3.334016876E0
1.543036425E1,9.224567413E0,5.598358154E-2,3.295696564E0
1.544044025E1,9.240135040E0,5.119354248E-2,3.273692322E0
1.545051625E1,9.257947998E0,2.290237427E-2,3.291804657E0
1.546059325E1,9.245374146E0,5.987548828E-3,3.313060455E0
1.547066925E1,9.228159943E0,-1.302291870E-2,3.317251740E0
1.548074525E1,9.205556946E0,-5.688171387E-3,3.297193451E0
1.549082225E1,9.195527802E0,-7.484436035E-4,3.272494812E0
1.550089825E1,9.185498657E0,2.769241333E-2,3.296145630E0
1.551097425E1,9.159752197E0,3.562591553E-2,3.347039795E0
1.552105125E1,9.159303131E0,4.266128540E-2,3.410956879E0
1.553112725E1,9.200168152E0,7.005432129E-2,3.448528748E0
1.554120325E1,9.218130798E0,8.891510010E-2,3.453318787E0
1.555128025E1,9.210496674E0,9.699829102E-2,3.464395752E0
1.556135625E1,9.193881226E0,1.077758789E-1,3.460204468E0
1.557143225E1,9.169481964E0,1.044827271E-1,3.475772095E0
1.558150925E1,9.161698151E0,9.624984741E-2,3.479963379E0
1.559158525E1,9.168733521E0,7.798782349E-2,3.457061005E0
1.560166125E1,9.213939514E0,4.176315308E-2,3.433709564E0
1.561173825E1,9.217382355E0,-4.340972900E-3,3.408561859E0
1.562181425E1,9.207951965E0,-2.709365845E-2,3.383863220E0
1.563189025E1,9.188791809E0,-3.158432007E-2,3.388353882E0
1.564196725E1,9.175619202E0,-4.311035156E-2,3.410507812E0
1.565204325E1,9.172475739E0,-3.817062378E-2,3.422782288E0
1.566211925E1,9.183403015E0,-3.742218018E-2,3.423830109E0
1.567219625E1,9.197324066E0,-3.367996216E-2,3.407514038E0
1.568227225E1,9.212143250E0,-1.466949463E-2,3.373385010E0
1.569234825E1,9.195378113E0,-1.347198486E-3,3.382665710E0
1.570242525E1,9.166039124E0,-5.837860107E-3,3.409459991E0
1.571250125E1,9.159452820E0,7.634124756E-3,3.420387268E0
1.572257825E1,9.185648346E0,1.646575928E-3,3.421734467E0
1.573265425E1,9.207802277E0,-2.844085693E-3,3.423680420E0
1.574273025E1,9.212891693E0,2.380050659E-2,3.421285400E0
1.575280725E1,9.202263794E0,5.822891235E-2,3.420686646E0
1.576288325E1,9.178313599E0,7.364685059E-2,3.412753143E0
1.577295925E1,9.175619202E0,7.110214233E-2,3.415148163E0
1.578303625E1,9.190288696E0,4.715194702E-2,3.415746918E0
1.579311225E1,9.185947723E0,2.005828857E-2,3.412154388E0
1.580318825E1,9.191486206E0,-3.293151855E-3,3.381767578E0
1.581326525E1,9.208700409E0,-4.520599365E-2,3.341052246E0
1.582334125E1,9.203910370E0,-3.981719971E-2,3.331472168E0
1.583341725E1,9.186396790E0,-4.340972900E-2,3.341501312E0
1.584349425E1,9.176667023E0,-3.472778320E-2,3.369942169E0
1.585357025E1,9.205407257E0,-7.185058594E-3,3.376079407E0
1.586364629E1,9.239386597E0,2.275268555E-2,3.365900574E0
1.587372329E1,9.249565430E0,2.484832764E-2,3.316652985E0
1.588379929E1,9.232051849E0,2.874023438E-2,3.275039520E0
1.589387529E1,9.197773132E0,2.544708252E-2,3.305426331E0
1.590395229E1,9.195228424E0,3.308120728E-2,3.323388977E0
1.591402829E1,9.213640137E0,5.523513794E-2,3.336860962E0
1.592410429E1,9.222771149E0,5.343887329E-2,3.348985748E0
1.593418129E1,9.226962433E0,3.158432007E-2,3.344794464E0
1.594425729E1,9.206754456E0,4.490661621E-3,3.361409912E0
1.595433329E1,9.160201263E0,-2.260299683E-2,3.394491119E0
1.596441029E1,9.156459045E0,4.790039062E-3,3.423081665E0
1.597448629E1,9.176068268E0,4.041595459E-2,3.400179291E0
1.598456229E1,9.194030914E0,7.050338745E-2,3.381168823E0
1.599463929E1,9.181906128E0,7.259902954E-2,3.371738434E0
1.600471529E1,9.160800018E0,4.445755005E-2,3.384012909E0
1.601479229E1,9.153614960E0,3.158432007E-2,3.404969330E0
1.602486829E1,9.165440369E0,4.565505981E-2,3.413651276E0
1.603494429E1,9.170080719E0,6.541397095E-2,3.417543182E0
1.604502129E1,9.194180603E0,8.202941895E-2,3.415148163E0
1.605509729E1,9.197024689E0,9.340576172E-2,3.389850769E0
1.606517329E1,9.189989319E0,1.020877075E-1,3.372486877E0
1.607525029E1,9.178912354E0,8.607101440E-2,3.376678162E0
1.608532629E1,9.180409241E0,6.496490479E-2,3.416345673E0
1.609540229E1,9.189540253E0,3.382965088E-2,3.420087891E0
1.610547929E1,9.190588074E0,4.206253052E-2,3.424129486E0
1.611555529E1,9.191935272E0,3.996688843E-2,3.423979797E0
1.612563129E1,9.188193054E0,3.727249146E-2,3.420686646E0
1.613570829E1,9.178463287E0,4.385879517E-2,3.427422638E0
1.614578429E1,9.188043365E0,5.733078003E-2,3.402424622E0
1.615586029E1,9.178912354E0,5.059478760E-2,3.383713531E0
1.616593729E1,9.173373871E0,4.745132446E-2,3.416345673E0
1.617601329E1,9.189540253E0,2.784210205E-2,3.430266724E0
1.618608929E1,9.202712860E0,8.382568359E-3,3.435356140E0
1.619616629E1,9.194629669E0,1.092727661E-2,3.430865479E0
1.620624229E1,9.167685699E0,3.382965088E-2,3.431314545E0
1.621631829E1,9.152267761E0,4.595443726E-2,3.436703339E0
1.622639529E1,9.162895660E0,5.673202515E-2,3.444786530E0
1.623647129E1,9.186995544E0,6.316864014E-2,3.434458008E0
1.624654729E1,9.198970642E0,5.493576050E-2,3.433559875E0
1.625662429E1,9.184151459E0,4.595443726E-2,3.446732483E0
1.626670029E1,9.161548462E0,3.457809448E-2,3.460653534E0
1.627677729E1,9.148675232E0,3.951782227E-2,3.471580811E0
1.628685329E1,9.160949707E0,5.493576050E-2,3.469335480E0
1.629692929E1,9.172475739E0,6.316864014E-2,3.450175323E0
1.630700629E1,9.204509125E0,7.110214233E-2,3.443139954E0
1.631708229E1,9.212742004E0,6.212081909E-2,3.433410187E0
1.632715829E1,9.199569397E0,2.350112915E-2,3.430715790E0
1.633723529E1,9.197324066E0,1.496887207E-4,3.395988007E0
1.634731129E1,9.200317841E0,6.586303711E-3,3.359613647E0
1.635738729E1,9.191336517E0,6.735992432E-3,3.331472168E0
1.636746429E1,9.204209747E0,1.871109009E-2,3.334016876E0
1.637754029E1,9.196276245E0,2.230361938E-2,3.338507538E0
1.638761629E1,9.187893677E0,4.475692749E-2,3.370241547E0
1.639769329E1,9.168733521E0,4.101470947E-2,3.410058746E0
1.640776929E1,9.138945465E0,3.008743286E-2,3.456013184E0
1.641784529E1,9.155560913E0,2.784210205E-2,3.472478943E0
1.642792229E1,9.175020447E0,4.819976807E-2,3.479664001E0
1.643799829E1,9.168434143E0,5.568420410E-2,3.487298126E0
1.644807429E1,9.169032898E0,5.523513794E-2,3.503614197E0
1.645815129E1,9.160949707E0,5.763015747E-2,3.485352173E0
1.646822729E1,9.154363403E0,3.966751099E-2,3.492088165E0
1.647830329E1,9.145232391E0,2.095642090E-2,3.485651550E0
1.648838029E1,9.147926788E0,2.589614868E-2,3.474125519E0
1.649845629E1,9.145082703E0,2.874023438E-2,3.486399994E0
1.650853229E1,9.151369629E0,1.975891113E-2,3.527265015E0
1.651860929E1,9.148824921E0,7.334747314E-3,3.545826416E0
1.652868529E1,9.156159668E0,-1.047821045E-2,3.549119568E0
1.653876229E1,9.157806244E0,-2.484832764E-2,3.522175598E0
1.654883829E1,9.155111847E0,1.796264648E-3,3.487747192E0
1.655891429E1,9.136101379E0,3.697311401E-2,3.476370850E0
1.656899129E1,9.146729279E0,6.301895142E-2,3.490441589E0
1.657906729E1,9.162745972E0,5.927673340E-2,3.506907349E0
1.658914329E1,9.185947723E0,3.876937866E-2,3.489244080E0
1.659922029E1,9.176367645E0,2.664459229E-2,3.456911316E0
1.660929629E1,9.155261536E0,3.173400879E-2,3.453468475E0
1.661937229E1,9.145531769E0,6.242019653E-2,3.497476959E0
1.662944929E1,9.169781342E0,7.499404907E-2,3.523522797E0
1.663952529E1,9.191037140E0,9.101074219E-2,3.495980072E0
1.664960129E1,9.180708618E0,7.694000244E-2,3.464096375E0
1.665967829E1,9.148675232E0,3.697311401E-2,3.447780304E0
1.666975429E1,9.125623169E0,1.796264648E-3,3.455264740E0
1.667983029E1,9.132508850E0,1.826202393E-2,3.469335480E0
1.668990729E1,9.163344727E0,7.514373779E-2,3.418591003E0
1.669998329E1,9.200018463E0,1.077758789E-1,3.383114777E0
1.671005929E1,9.209748230E0,1.019380188E-1,3.395389252E0
1.672013629E1,9.192833405E0,6.002517700E-2,3.413052521E0
1.673021229E1,9.184001770E0,4.535568237E-2,3.437451782E0
1.674028829E1,9.169182587E0,2.589614868E-2,3.448828125E0
1.675036529E1,9.151968384E0,1.347198486E-2,3.448528748E0
1.676044129E1,9.147178345E0,2.365081787E-2,3.440595245E0
1.677051829E1,9.152267761E0,4.700225830E-2,3.414549408E0
1.678059429E1,9.156908112E0,4.969665527E-2,3.406017151E0
1.679067029E1,9.168883209E0,3.697311401E-2,3.432811432E0
1.680074729E1,9.192833405E0,1.856140137E-2,3.435805206E0
1.681082329E1,9.209149475E0,2.499801636E-2,3.428470459E0
1.682089929E1,9.208251343E0,2.814147949E-2,3.420237579E0
