"t","x","y","z"
1.157616500E1,2.763485610E-1,3.153897226E-1,1.527026594E-1
1.158624100E1,3.213014603E-1,2.720968723E-1,1.585514098E-1
1.159631800E1,3.671757281E-1,1.971627176E-1,1.728315502E-1
1.160639400E1,4.094028175E-1,1.216051057E-1,1.978911012E-1
1.161647000E1,4.457474947E-1,5.357865244E-2,2.333188653E-1
1.162654700E1,4.818629622E-1,-9.104409255E-3,2.703065276E-1
1.163662300E1,5.115129948E-1,-3.751341254E-2,3.041140437E-1
1.164669900E1,5.185256004E-1,-2.813059837E-2,3.309841156E-1
1.165677500E1,5.102834105E-1,-1.271808613E-2,3.528063297E-1
1.166685200E1,4.861297309E-1,1.720627025E-2,3.590824306E-1
1.167692800E1,4.353674948E-1,7.138855010E-2,3.422709703E-1
1.168700400E1,3.642068505E-1,1.319700330E-1,3.140569627E-1
1.169708100E1,2.743038535E-1,1.711723059E-1,2.645536065E-1
1.170715700E1,1.497423947E-1,2.183809578E-1,2.073631436E-1
1.171723300E1,-1.226488501E-2,2.285856605E-1,1.425298154E-1
1.172731000E1,-5.396488309E-2,-3.853676841E-2,7.696152478E-2
1.173738600E1,-1.214507222E-1,-4.668745399E-1,-4.537317529E-2
1.174746200E1,-5.044690967E-1,-5.544899106E-1,-3.175896406E-1
1.175753900E1,-8.036342263E-1,-1.641306579E-1,-5.989983678E-1
1.176761500E1,-7.381036282E-1,4.947625995E-1,-6.243825555E-1
1.177769100E1,-6.125294566E-1,9.645149112E-1,-4.736111164E-1
1.178776800E1,-6.015101075E-1,1.144932389E0,-2.920357287E-1
1.179784400E1,-5.791333914E-1,1.155688643E0,-9.219985455E-2
1.180792000E1,-4.441501498E-1,1.054625392E0,1.258828044E-1
1.181799700E1,-2.557461560E-1,8.766357303E-1,3.204743862E-1
1.182807300E1,-9.678789973E-2,6.689164042E-1,4.656051993E-1
1.183814900E1,-2.301886864E-2,4.629933834E-1,5.878248811E-1
1.184822600E1,-2.854415774E-2,3.362358212E-1,6.601073742E-1
1.185830188E1,-8.108939230E-2,2.479400486E-1,6.705807447E-1
1.186837788E1,-1.677522063E-1,1.092647910E-1,6.425557137E-1
1.187845487E1,-2.519190013E-1,-1.011046916E-1,5.942505002E-1
1.188853088E1,-2.794209421E-1,-3.104485273E-1,5.061450005E-1
1.189860688E1,-2.602797449E-1,-4.495513141E-1,4.185552597E-1
1.190868387E1,-2.325787097E-1,-4.544907808E-1,3.499834836E-1
1.191875987E1,-2.315712422E-1,-2.929748595E-1,3.207856715E-1
1.192883588E1,-2.927231789E-1,-4.924226180E-2,3.256981075E-1
1.193891287E1,-3.393471241E-1,1.571439356E-1,3.711385727E-1
1.194898887E1,-3.523319960E-1,3.801425099E-1,4.075635374E-1
1.195906488E1,-3.426103890E-1,5.337208509E-1,4.073140025E-1
1.196914187E1,-3.177301288E-1,5.535435081E-1,3.692664206E-1
1.197921787E1,-2.836738825E-1,4.468436837E-1,3.138457537E-1
1.198929387E1,-2.699145973E-1,2.461790293E-1,2.550513446E-1
1.199937088E1,-2.598329484E-1,3.967736848E-3,1.969113499E-1
1.200944687E1,-2.502152324E-1,-2.224037349E-1,1.466822922E-1
1.201952287E1,-2.306524515E-1,-3.992946148E-1,9.006429464E-2
1.202959988E1,-2.190421373E-1,-5.211201310E-1,3.876408562E-2
1.203967587E1,-2.229665816E-1,-5.531268120E-1,5.333425011E-3
1.204975187E1,-2.427377701E-1,-4.893435240E-1,-1.309695654E-2
1.205982888E1,-2.462315708E-1,-3.497720361E-1,-3.555645794E-2
1.206990488E1,-2.139022350E-1,-1.614895165E-1,-5.987673998E-2
1.207998087E1,-1.560442597E-1,6.214677170E-2,-9.408424050E-2
1.209005788E1,-9.854651988E-2,2.830660045E-1,-1.214071512E-1
1.210013388E1,-6.269878149E-2,4.604317546E-1,-1.271625012E-1
1.211020988E1,-2.379079163E-2,5.714509487E-1,-1.624745876E-1
1.212028687E1,2.525851130E-2,6.269192696E-1,-2.053024769E-1
1.213036288E1,5.743354559E-2,5.854056478E-1,-2.257376164E-1
1.214043888E1,5.403934792E-2,4.747827351E-1,-2.323505133E-1
1.215051587E1,5.621642619E-2,3.425557017E-1,-2.250323296E-1
1.216059187E1,6.644216180E-2,2.292509824E-1,-2.150769085E-1
1.217066788E1,8.749683201E-2,1.637934446E-1,-2.090491354E-1
1.218074487E1,1.185333133E-1,1.446594298E-1,-1.977930069E-1
1.219082087E1,1.297125965E-1,1.271254867E-1,-1.772786528E-1
1.220089688E1,1.119479761E-1,1.274868697E-1,-1.542745382E-1
1.221097387E1,6.366159767E-2,1.445806473E-1,-1.494312435E-1
1.222104987E1,1.380083337E-2,1.868050545E-1,-1.626378596E-1
1.223112587E1,-1.509912126E-2,2.593519390E-1,-1.905680746E-1
1.224120288E1,-5.396476015E-2,3.220845759E-1,-2.302539647E-1
1.225127887E1,-9.852601588E-2,3.577839434E-1,-2.746994793E-1
1.226135487E1,-1.567797363E-1,3.473336995E-1,-3.350368738E-1
1.227143188E1,-2.257781774E-1,3.079993129E-1,-4.094392657E-1
1.228150787E1,-2.933910489E-1,2.666324079E-1,-4.987041652E-1
1.229158387E1,-3.176639974E-1,1.716232002E-1,-5.316256881E-1
1.230166088E1,-3.072968423E-1,-1.151015162E-1,-4.785752594E-1
1.231173688E1,-2.627963126E-1,-5.395722389E-1,-4.076639712E-1
1.232181287E1,-2.407757044E-1,-1.058517694E0,-3.407288790E-1
1.233188988E1,-3.206206262E-1,-1.154730320E0,-2.510973513E-1
1.234196588E1,-2.967016995E-1,-7.542849183E-1,-1.100720614E-1
1.235204188E1,-1.413300186E-1,-9.284640104E-2,7.080640644E-2
1.236211887E1,2.071482316E-2,7.325907946E-1,3.985492513E-4
1.237219488E1,1.164354086E-1,1.403983355E0,-2.056843489E-1
1.238227088E1,1.055574715E-1,1.751296043E0,-3.401244581E-1
1.239234787E1,4.718163982E-3,1.906797171E0,-4.616378844E-1
1.240242387E1,-1.232541874E-1,1.890136957E0,-5.783919692E-1
1.241249988E1,-2.338119000E-1,1.670515299E0,-6.626567841E-1
1.242257687E1,-2.609404624E-1,1.268305779E0,-6.921586990E-1
1.243265287E1,-1.966340244E-1,7.055568695E-1,-6.781210303E-1
1.244272888E1,-7.282633334E-2,-2.360677533E-2,-6.228618026E-1
1.245280587E1,3.151270375E-2,-9.796378016E-1,-5.106998086E-1
1.246288187E1,1.312144473E-2,-2.051474571E0,-3.267677724E-1
1.247295787E1,-1.496489942E-1,-2.723007441E0,-1.009544730E-1
1.248303488E1,-3.159509003E-1,-2.593274355E0,8.702581376E-2
1.249311087E1,-2.235370278E-1,-1.728612542E0,1.116614640E-1
1.250318687E1,1.819801182E-1,-6.753014326E-1,8.952394128E-3
1.251326388E1,5.907339454E-1,1.451078057E-1,-4.988018051E-2
1.252333987E1,7.591802478E-1,6.194261312E-1,-6.923763454E-2
1.253341587E1,7.497363687E-1,7.805905342E-1,-6.290330738E-2
1.254349288E1,6.552916765E-1,7.850793004E-1,-7.298923284E-2
1.255356888E1,5.601242185E-1,7.318782210E-1,-1.192870662E-1
1.256364487E1,4.918319583E-1,6.390561461E-1,-1.721864939E-1
1.257372188E1,4.320357144E-1,4.742045403E-1,-1.977657080E-1
1.258379788E1,3.559159040E-1,2.253539860E-1,-1.854978651E-1
1.259387388E1,2.676755190E-1,-4.502834752E-2,-1.503150761E-1
1.260395087E1,1.856762320E-1,-3.093657196E-1,-8.470250666E-2
1.261402688E1,1.291725188E-1,-5.236400962E-1,-1.115977205E-2
1.262410288E1,8.789832145E-2,-6.259656549E-1,7.137585431E-2
1.263417987E1,9.293507785E-2,-5.855098367E-1,1.290612072E-1
1.264425587E1,1.383435726E-1,-4.558421373E-1,1.824005991E-1
1.265433188E1,1.928643882E-1,-3.059689105E-1,2.174033970E-1
1.266440887E1,2.457952499E-1,-1.843652725E-1,2.558170855E-1
1.267448487E1,2.840984762E-1,-8.308205754E-2,2.874157131E-1
1.268456088E1,2.885065377E-1,-1.436451357E-2,3.048777878E-1
1.269463787E1,2.680593133E-1,2.392828092E-2,3.118858933E-1
1.270471387E1,2.312621772E-1,2.506678179E-2,3.142233491E-1
1.271478987E1,1.896885931E-1,-2.268091030E-2,2.879121602E-1
1.272486688E1,1.435405612E-1,-8.398794383E-2,2.372327298E-1
1.273494287E1,6.190112233E-2,-1.447598338E-1,1.792325228E-1
1.274501887E1,-7.063030265E-3,-2.334079444E-1,1.186940894E-1
1.275509588E1,-5.475702230E-3,-3.142580986E-1,1.128716618E-1
1.276517188E1,6.911571324E-2,-3.826358318E-1,1.420487314E-1
1.277524787E1,1.291738898E-1,-4.322512150E-1,1.387013346E-1
1.278532488E1,1.819614768E-1,-4.449699521E-1,1.328370571E-1
1.279540088E1,2.686876357E-1,-3.995669782E-1,1.617817134E-1
1.280547687E1,3.745488226E-1,-3.137082756E-1,1.882492751E-1
1.281555387E1,5.050421357E-1,-1.694838554E-1,1.969100982E-1
1.282562988E1,6.529868841E-1,-2.846016176E-2,2.427010238E-1
1.283570588E1,7.972288132E-1,8.824712783E-2,3.387784362E-1
1.284578287E1,8.758112192E-1,1.939631552E-1,4.629744291E-1
1.285585875E1,8.349437714E-1,2.196027637E-1,5.703354478E-1
1.286593475E1,8.182297945E-1,2.413580194E-2,6.877395511E-1
1.287601175E1,9.757066965E-1,-4.203891158E-1,8.112637401E-1
1.288608775E1,9.642117023E-1,-9.216700792E-1,8.530660272E-1
1.289616475E1,7.569651604E-1,-1.122090936E0,8.260869980E-1
1.290624075E1,5.708402991E-1,-1.107308745E0,7.278594971E-1
1.291631675E1,2.640131712E-1,-8.416542411E-1,4.683679342E-1
1.292639275E1,-1.649139225E-1,-4.062592983E-1,5.294914544E-2
1.293646975E1,-3.171774745E-1,1.738700420E-1,-3.870472908E-1
1.294654575E1,-2.874701843E-2,9.098545909E-1,-3.469004035E-1
1.295662275E1,2.302306294E-1,1.385886550E0,-1.856240183E-1
1.296669875E1,3.103600740E-1,1.593321323E0,-8.529422432E-2
1.297677475E1,2.933682799E-1,1.723906875E0,-1.427582372E-2
1.298685075E1,2.854400575E-1,1.765272379E0,8.867771924E-2
1.299692775E1,2.430506051E-1,1.651622176E0,2.104766369E-1
1.300700375E1,1.191584840E-1,1.315924525E0,4.170497954E-1
1.301708075E1,-7.178436220E-2,6.721746325E-1,6.771211624E-1
1.302715675E1,-2.613098025E-1,-3.886194155E-2,7.742452621E-1
1.303723275E1,-3.873385787E-1,-5.206052065E-1,6.462993026E-1
1.304730975E1,-4.204006493E-1,-5.993465781E-1,4.416766763E-1
1.305738575E1,-4.107931256E-1,-4.322760105E-1,2.695213556E-1
1.306746175E1,-3.834714890E-1,-3.103367984E-1,1.300936639E-1
1.307753875E1,-3.868291676E-1,-3.098464310E-1,-4.786693305E-2
1.308761475E1,-4.010485709E-1,-3.354420662E-1,-2.226280868E-1
1.309769075E1,-4.205515087E-1,-1.949925423E-1,-2.911663353E-1
1.310776775E1,-4.242876470E-1,1.181861535E-1,-2.684397101E-1
1.311784375E1,-3.949582875E-1,4.558308423E-1,-2.224178314E-1
1.312791975E1,-3.512882888E-1,6.815028191E-1,-1.890596151E-1
1.313799675E1,-2.804780006E-1,6.960123777E-1,-1.762098074E-1
1.314807275E1,-2.278118581E-1,5.183686614E-1,-1.269927174E-1
1.315814875E1,-2.257109135E-1,3.695709705E-1,-9.737423807E-2
1.316822575E1,-2.243279368E-1,2.695098817E-1,-9.390866756E-2
1.317830175E1,-2.180176228E-1,1.530255377E-1,-9.597934783E-2
1.318837775E1,-2.022301406E-1,3.391433507E-2,-1.086866185E-1
1.319845475E1,-1.954635978E-1,-4.726058990E-2,-1.360576451E-1
1.320853075E1,-1.920358539E-1,-4.495162889E-2,-1.682515293E-1
1.321860675E1,-1.764273793E-1,8.159273304E-3,-2.123982608E-1
1.322868375E1,-1.516735703E-1,4.688562825E-2,-2.510423064E-1
1.323875975E1,-1.379006803E-1,8.140195906E-2,-2.893868983E-1
1.324883575E1,-1.571809053E-1,1.423420012E-1,-3.195368052E-1
1.325891275E1,-1.969081908E-1,2.205027789E-1,-3.383437991E-1
1.326898875E1,-2.309793383E-1,2.738075554E-1,-3.616909385E-1
1.327906475E1,-2.345107645E-1,2.890669703E-1,-3.817586899E-1
1.328914175E1,-2.301841974E-1,3.093062043E-1,-3.955850303E-1
1.329921775E1,-2.372813076E-1,3.371303082E-1,-4.156777561E-1
1.330929375E1,-2.611213923E-1,3.551122248E-1,-4.306327403E-1
1.331937075E1,-2.827124298E-1,3.563634157E-1,-4.356696904E-1
1.332944675E1,-2.824914157E-1,3.244723380E-1,-4.061307013E-1
1.333952275E1,-2.944141924E-1,2.786192298E-1,-3.570362926E-1
1.334959975E1,-3.184436262E-1,2.416814566E-1,-2.951481640E-1
1.335967575E1,-3.484924436E-1,2.198779434E-1,-2.337759286E-1
1.336975175E1,-3.864403367E-1,2.281768918E-1,-1.804986000E-1
1.337982875E1,-4.248145819E-1,2.666881084E-1,-1.423415244E-1
1.338990475E1,-4.474091232E-1,2.854644656E-1,-1.234147102E-1
1.339998075E1,-4.548932314E-1,2.636994123E-1,-1.443057954E-1
1.341005775E1,-4.561467767E-1,2.186730802E-1,-1.917047352E-1
1.342013375E1,-4.525937438E-1,1.474024653E-1,-2.482184321E-1
1.343020975E1,-4.414540231E-1,3.791486099E-2,-2.991663218E-1
1.344028675E1,-4.357928932E-1,-1.844381690E-1,-2.956357896E-1
1.345036275E1,-3.537813723E-1,-4.780197144E-1,-2.618567944E-1
1.346043875E1,-1.543812305E-1,-9.258355498E-1,-1.537996680E-1
1.347051575E1,-2.842435613E-2,-1.315634370E0,2.714614756E-2
1.348059175E1,-2.191676758E-2,-1.425615907E0,2.352785617E-1
1.349066775E1,-8.822974563E-2,-1.160880566E0,4.360646605E-1
1.350074475E1,-2.376069725E-1,-4.801641405E-1,6.225070357E-1
1.351082075E1,-2.616478503E-1,7.865500450E-1,4.017800093E-1
1.352089675E1,-8.671066910E-2,1.795061469E0,1.023697928E-1
1.353097375E1,7.338419557E-2,2.282584667E0,-1.398572177E-1
1.354104975E1,1.130050719E-1,2.501593590E0,-3.897984922E-1
1.355112575E1,3.724799305E-2,2.451560020E0,-6.043491364E-1
1.356120275E1,-1.195441037E-1,2.131552935E0,-7.500284314E-1
1.357127875E1,-2.827282250E-1,1.565010071E0,-7.551726103E-1
1.358135475E1,-3.839915693E-1,7.720306516E-1,-6.405881643E-1
1.359143175E1,-3.525433838E-1,-2.258046865E-1,-5.425343513E-1
1.360150775E1,-1.868629009E-1,-1.328477144E0,-4.671012163E-1
1.361158375E1,-4.138026759E-2,-2.230530739E0,-3.307620287E-1
1.362166075E1,-5.067553744E-2,-2.601201534E0,-1.433489621E-1
1.363173675E1,-5.859284848E-2,-2.276133537E0,3.632758558E-2
1.364181275E1,1.835294962E-1,-1.500429749E0,9.952440113E-2
1.365188975E1,5.761399269E-1,-6.597430706E-1,7.871312648E-2
1.366196575E1,9.251535535E-1,2.336520515E-2,1.329779811E-2
1.367204175E1,1.111634970E0,4.992885888E-1,-1.930035837E-2
1.368211875E1,1.133012772E0,7.119730711E-1,-1.438986883E-2
1.369219475E1,1.087939262E0,7.180554867E-1,-8.606016636E-3
1.370227075E1,1.045272112E0,6.183318496E-1,-3.547669202E-2
1.371234775E1,1.015039086E0,4.738154113E-1,-7.713732123E-2
1.372242375E1,9.745673537E-1,2.502525747E-1,-8.973634988E-2
1.373249975E1,8.909371495E-1,-7.962731645E-3,-5.017323047E-2
1.374257675E1,7.714406252E-1,-3.134889901E-1,-1.230433583E-2
1.375265275E1,6.684937477E-1,-5.296056271E-1,4.132959992E-2
1.376272875E1,5.990030169E-1,-6.273617148E-1,1.044036150E-1
1.377280575E1,5.557298064E-1,-6.493511200E-1,1.470669210E-1
1.378288175E1,5.321305394E-1,-5.997092724E-1,1.663561165E-1
1.379295775E1,5.357804298E-1,-4.904120862E-1,1.790159941E-1
1.380303475E1,5.604981184E-1,-3.329143524E-1,1.951224506E-1
1.381311075E1,5.871145129E-1,-1.223757491E-1,2.560054958E-1
1.382318675E1,5.891234279E-1,8.014339954E-2,3.354411125E-1
1.383326375E1,5.908901691E-1,1.857625097E-1,3.961731791E-1
1.384333975E1,6.014145613E-1,2.104673386E-1,4.437704384E-1
1.385341604E1,6.110634208E-1,1.682823300E-1,4.831873477E-1
1.386349304E1,5.853297710E-1,1.122118011E-1,5.184685588E-1
1.387356904E1,5.249537826E-1,8.250343800E-2,5.594301224E-1
1.388364504E1,4.663356543E-1,8.382263035E-2,6.119096875E-1
1.389372204E1,4.340339005E-1,1.307808161E-1,6.726700068E-1
1.390379804E1,3.834496439E-1,2.027449757E-1,7.050125003E-1
1.391387404E1,3.142705560E-1,2.991900146E-1,6.905454397E-1
1.392395104E1,2.815171480E-1,3.761100471E-1,6.891617179E-1
1.393402704E1,3.241282701E-1,3.719099760E-1,7.210149765E-1
1.394410304E1,3.742044866E-1,3.722429276E-1,7.815027237E-1
1.395418004E1,3.528653681E-1,4.339710176E-1,8.732848763E-1
1.396425604E1,2.886648178E-1,5.383940339E-1,1.007779121E0
1.397433204E1,2.085175216E-1,6.773151755E-1,1.152121902E0
1.398440904E1,1.428589374E-1,6.997541785E-1,1.235635281E0
1.399448504E1,1.902299076E-1,3.674265742E-1,1.210386992E0
1.400456104E1,4.332247972E-1,-3.528691530E-1,1.007097125E0
1.401463804E1,6.873335242E-1,-7.377771735E-1,5.024603009E-1
1.402471404E1,4.641895592E-1,-1.075188875E0,-2.649497390E-1
1.403479004E1,-1.697727442E-1,-1.172371626E0,-1.148334146E0
1.404486704E1,-3.347294033E-1,-5.016111135E-1,-1.622665286E0
1.405494304E1,7.459872961E-2,-3.507351503E-2,-1.548597813E0
1.406502004E1,5.001302958E-1,1.154655740E-1,-1.174124956E0
1.407509604E1,6.545643210E-1,1.595225185E-1,-6.983211040E-1
1.408517204E1,5.918543339E-1,1.162265241E-1,-2.151125968E-1
1.409524904E1,4.519713223E-1,2.723167278E-2,1.791407019E-1
1.410532504E1,3.877179325E-1,2.736469358E-2,4.428597689E-1
1.411540104E1,4.554493129E-1,-4.259811714E-3,5.932261348E-1
1.412547804E1,5.849736929E-1,-2.269212306E-1,6.269667745E-1
1.413555404E1,6.577616334E-1,-6.316261292E-1,5.229969621E-1
1.414563004E1,6.217938066E-1,-1.031055927E0,3.253430426E-1
1.415570704E1,4.802547991E-1,-1.330425620E0,1.638689190E-1
1.416578304E1,2.734185755E-1,-1.394885778E0,3.834702075E-2
1.417585904E1,9.578625858E-2,-1.095602155E0,-7.554598898E-2
1.418593604E1,2.216327190E-2,-5.984821916E-1,-1.846094579E-1
1.419601204E1,5.079518259E-2,-1.729642153E-1,-2.949210703E-1
1.420608804E1,5.209072679E-2,5.283279344E-2,-3.485511243E-1
1.421616504E1,-1.674852520E-2,6.813132763E-2,-3.683991432E-1
1.422624104E1,-6.009452790E-2,-3.362970427E-2,-3.653512001E-1
1.423631704E1,-4.319703951E-2,-1.229172349E-1,-3.411997855E-1
1.424639404E1,9.122672491E-4,-1.374329329E-1,-2.947099507E-1
1.425647004E1,5.711987987E-2,-1.082390994E-1,-2.402650714E-1
1.426654604E1,1.052939668E-1,-5.316616222E-2,-1.809054017E-1
1.427662304E1,1.039757058E-1,6.570937112E-3,-1.186343133E-1
1.428669904E1,7.252731919E-2,6.573531777E-3,-7.512646914E-2
1.429677504E1,4.512392730E-2,-5.919003487E-2,-5.631096661E-2
1.430685204E1,2.287419885E-2,-1.457086205E-1,-5.272347480E-2
1.431692804E1,-1.600955054E-2,-1.970919073E-1,-6.998021901E-2
1.432700404E1,-5.480251834E-2,-1.903102994E-1,-9.894259274E-2
1.433708104E1,-6.975404173E-2,-1.309034377E-1,-1.283923686E-1
1.434715704E1,-4.904268682E-2,-4.177788273E-2,-1.577615291E-1
1.435723304E1,-2.511844411E-2,1.281478629E-2,-1.644178331E-1
1.436731004E1,-3.486697562E-3,5.572408438E-2,-1.539218575E-1
1.437738604E1,9.155860171E-3,9.747339785E-2,-1.420010179E-1
1.438746204E1,2.162500285E-2,1.257438362E-1,-1.288082302E-1
1.439753904E1,3.916964307E-2,1.277015209E-1,-1.239871159E-1
1.440761504E1,5.567159876E-2,1.062880531E-1,-1.096895784E-1
1.441769104E1,6.151750311E-2,6.854680181E-2,-9.530797601E-2
1.442776804E1,5.288285017E-2,2.938403189E-2,-7.648873329E-2
1.443784404E1,4.703268409E-2,-1.613298780E-3,-5.856539682E-2
1.444792004E1,4.048595950E-2,-5.930235609E-3,-4.628686607E-2
1.445799704E1,4.406231642E-2,7.890239358E-3,-4.181089252E-2
1.446807304E1,4.585677013E-2,1.840327121E-2,-4.266325757E-2
1.447814904E1,4.235817492E-2,2.584547549E-2,-4.517568275E-2
1.448822604E1,3.707710281E-2,4.730158672E-2,-4.219280183E-2
1.449830204E1,3.460489213E-2,7.306980342E-2,-3.724305332E-2
1.450837804E1,3.500733897E-2,7.814534009E-2,-3.439499065E-2
1.451845504E1,3.376124427E-2,7.577006519E-2,-3.960280120E-2
1.452853104E1,2.572494559E-2,6.802830845E-2,-3.699308261E-2
1.453860704E1,2.309720404E-2,5.495831370E-2,-3.369182721E-2
1.454868404E1,2.621555142E-2,5.145524442E-2,-2.568707429E-2
1.455876004E1,2.750238962E-2,5.384489894E-2,-1.456917636E-2
1.456883604E1,3.637877852E-2,5.767371878E-2,-6.971014664E-4
1.457891304E1,4.549930617E-2,5.585824326E-2,4.419363569E-3
1.458898904E1,4.791738465E-2,4.794439673E-2,9.018441662E-3
1.459906504E1,5.073474348E-2,3.958047554E-2,1.100329496E-2
1.460914204E1,5.055309460E-2,2.980463393E-2,1.490709558E-2
1.461921804E1,4.693465680E-2,1.395376585E-2,1.861554757E-2
1.462929504E1,4.389032722E-2,5.444441456E-3,2.207372524E-2
1.463937104E1,5.005741119E-2,1.915220288E-3,1.943080500E-2
1.464944704E1,5.425303057E-2,-3.834580071E-3,1.144792698E-2
1.465952304E1,6.423002481E-2,-1.166800223E-2,4.783633165E-3
1.466960004E1,6.832972914E-2,-3.641889896E-3,2.783827949E-3
1.467967604E1,7.075133920E-2,9.041148238E-3,4.736457486E-3
1.468975304E1,7.165782154E-2,1.978112385E-2,5.428689998E-3
1.469982904E1,6.508754194E-2,1.909695752E-2,8.019411936E-3
1.470990504E1,5.528304353E-2,1.881227270E-2,9.140400216E-3
1.471998204E1,4.122101888E-2,2.803160436E-2,7.951298729E-3
1.473005804E1,3.764928877E-2,3.702976182E-2,6.883003749E-3
1.474013404E1,3.278608993E-2,4.204076529E-2,3.312502988E-3
1.475021104E1,2.481724136E-2,4.801025614E-2,-1.242706086E-3
1.476028704E1,2.036123909E-2,5.582263693E-2,-9.178127162E-3
1.477036304E1,1.713528484E-2,6.238840520E-2,-1.879313961E-2
1.478044004E1,1.010933146E-2,5.851510167E-2,-3.332494572E-2
1.479051604E1,3.792580683E-3,5.579388514E-2,-4.400448501E-2
1.480059204E1,-8.761294186E-3,5.691694096E-2,-5.308799818E-2
1.481066904E1,-1.785451174E-2,5.356743559E-2,-4.851963744E-2
1.482074504E1,-2.847999148E-2,5.247447640E-2,-4.826583713E-2
1.483082104E1,-2.916222438E-2,5.348407105E-2,-4.587890580E-2
1.484089804E1,-3.888089955E-2,4.453558102E-2,-3.516927361E-2
1.485097404E1,-4.571737722E-2,3.187735751E-2,-3.081258386E-2
1.486105025E1,-5.843610317E-2,6.633255165E-3,-2.728975192E-2
1.487112725E1,-6.448456645E-2,-6.538771559E-4,-2.647934109E-2
1.488120325E1,-5.582422763E-2,-2.906911308E-3,-3.164267540E-2
1.489127925E1,-5.104507878E-2,1.331351348E-3,-3.702421486E-2
1.490135625E1,-5.051350966E-2,-4.885797855E-3,-3.715896979E-2
1.491143225E1,-5.738099664E-2,-1.436295547E-2,-4.236401990E-2
1.492150825E1,-6.404129416E-2,-1.612943038E-2,-4.516992345E-2
1.493158525E1,-5.969353393E-2,-9.091037326E-3,-4.509217292E-2
1.494166125E1,-6.018701941E-2,-4.044081084E-3,-4.359254614E-2
1.495173725E1,-5.994302034E-2,-6.491206121E-3,-3.989093378E-2
1.496181425E1,-5.950199813E-2,-6.857656874E-3,-3.545224294E-2
1.497189025E1,-5.779482424E-2,-1.328449789E-2,-3.429068252E-2
1.498196625E1,-5.573779345E-2,-1.783131249E-2,-2.984400094E-2
1.499204325E1,-5.465516821E-2,-1.886536367E-2,-3.064898774E-2
1.500211925E1,-5.275766551E-2,-9.837248363E-3,-2.896640263E-2
1.501219525E1,-4.255244881E-2,2.079659607E-3,-2.576885931E-2
1.502227225E1,-3.784051910E-2,1.144786086E-2,-2.533503063E-2
1.503234825E1,-3.790848702E-2,1.537227351E-2,-2.535013482E-2
1.504242425E1,-4.204331338E-2,1.871187799E-2,-2.609209158E-2
1.505250125E1,-4.386691749E-2,8.011311293E-3,-2.572551370E-2
1.506257725E1,-4.633460194E-2,-5.128725898E-3,-2.914953977E-2
1.507265325E1,-4.679436237E-2,-3.899547271E-3,-2.692516521E-2
1.508273025E1,-4.223849252E-2,-4.983986262E-3,-2.455575019E-2
1.509280625E1,-3.535881639E-2,-8.164059371E-3,-2.594585717E-2
1.510288225E1,-3.649279103E-2,-1.235001720E-2,-2.069117501E-2
1.511295925E1,-3.730180487E-2,-2.685353719E-2,-2.363068424E-2
1.512303525E1,-3.773723170E-2,-3.362036496E-2,-1.903886162E-2
1.513311125E1,-4.073367640E-2,-2.617953904E-2,-1.850944944E-2
1.514318825E1,-3.584304824E-2,-8.762731217E-3,-1.778160781E-2
1.515326425E1,-3.238528967E-2,5.199790932E-3,-1.772130653E-2
1.516334125E1,-3.536669910E-2,4.618422594E-3,-1.918311603E-2
1.517341725E1,-3.166431189E-2,-3.394741332E-3,-1.570590213E-2
1.518349325E1,-2.708713710E-2,-7.637423463E-3,-1.054549590E-2
1.519357025E1,-2.824743092E-2,-2.865488408E-3,-4.683800973E-3
1.520364625E1,-2.002678439E-2,-6.874344777E-3,-2.729040803E-3
1.521372225E1,-1.736623421E-2,-2.405274473E-2,-2.071151976E-3
1.522379925E1,-1.270330511E-2,-3.806283325E-2,3.098576795E-3
1.523387525E1,-1.434246544E-2,-4.809928685E-2,4.550646059E-3
1.524395125E1,-1.210594364E-2,-5.338299647E-2,5.502992310E-3
1.525402825E1,-1.237942744E-2,-4.617764056E-2,7.816340774E-3
1.526410425E1,-1.031680964E-2,-3.053103574E-2,7.999300025E-3
1.527418025E1,-1.658058027E-3,-1.372788101E-2,1.316408254E-2
1.528425725E1,-9.139706381E-4,-7.248144597E-3,1.297553070E-2
1.529433325E1,3.147942945E-3,-5.497361068E-3,6.968428846E-3
1.530440925E1,9.303293191E-4,-5.716805346E-3,7.559383754E-3
1.531448625E1,-1.906363759E-3,-1.169229764E-2,2.841238398E-3
1.532456225E1,1.476649661E-3,-1.763194613E-2,7.965426892E-3
1.533463825E1,-2.707629465E-4,-1.470121276E-2,1.108797081E-2
1.534471525E1,1.322606113E-3,-1.184843481E-2,1.619032025E-2
1.535479125E1,5.461312830E-3,-1.343309414E-2,1.675605401E-2
1.536486725E1,7.257081568E-3,-1.917273924E-2,1.562234759E-2
1.537494425E1,6.914451718E-3,-2.077671513E-2,1.258317195E-2
1.538502025E1,1.035259292E-2,-1.267591119E-2,1.190007105E-2
1.539509625E1,1.045389287E-2,-1.122089010E-2,1.370053273E-2
1.540517325E1,1.063365582E-2,-1.142195892E-2,1.205629762E-2
1.541524925E1,9.252106771E-3,-8.628166281E-3,6.535196211E-3
1.542532525E1,6.215304602E-3,-2.939121332E-3,6.631070282E-3
1.543540225E1,5.533154123E-3,1.774065662E-3,8.234013803E-3
